   -0,946236559139785     -1,6885534077997800
   -0,397849462365591     -2,6459062660723400
   -0,139784946236559     -0,7870913290314770
   -0,010752688172043      0,3719677733693110
   -0,967741935483871     -1,5288948213658200
    1,494623655913980     -3,8858012758089100
   -0,956989247311828     -1,6093245289894700
    1,107526881720430     -1,4842341053373400
    1,731182795698930     -3,6091237810118500
    1,043010752688170     -0,8657235392804970
    1,913978494623660     -2,5910771110607600
    0,720430107526882      1,9934271840388800
    1,580645161290320     -3,9475593474079100
    1,397849462365590     -3,5868904395305800
    0,322580645161290      2,6643053354913000
    0,032258064516129      0,7515492391246370
    1,784946236559140     -3,3666145160122700
    1,451612903225810     -3,7824937243455900
   -0,924731182795699     -1,8430463015549500
   -0,258064516129032     -1,7639058354504700
    1,473118279569890     -3,8401458251189900
    0,172043010752688      1,8574882793037000
    0,612903225806452      2,5834789928990900
    0,645161290322581      2,4350686294226000
   -1,000000000000000     -1,2813298779088800
    1,741935483870970     -3,5652002506239200
    0,150537634408602      1,7050982010976900
    0,096774193548387      1,2927845502404800
    0,301075268817204      2,5805271190210600
   -0,354838709677419     -2,4150652017420800
   -0,666666666666667     -3,0669833025377200
   -0,817204301075269     -2,5141510137620900
   -0,344086021505376     -2,3512866533693600
   -0,096774193548387     -0,4037705578760090
   -0,989247311827957     -1,3648033698738500
    0,075268817204301      1,1171484092672800
    1,333333333333330     -3,2595371131254700
    0,376344086021505      2,8221780370498500
    0,978494623655914     -0,2344633687243590
    0,731182795698925      1,9202922420646800
    1,763440860215050     -3,4703544257809100
    1,817204301075270     -3,1955602733528600
    1,860215053763440     -2,9418696259422900
   -0,333333333333333     -2,2852033808450900
    0,440860215053763      2,9096708314153900
   -0,064516129032258     -0,1125365461408120
   -0,645161290322581     -3,1017659425217400
    1,064516129032260     -1,0743686861283200
    2,000000000000000     -1,9787938353979200
    1,795698924731180     -3,3115824160560500
    1,204301075268820     -2,3424600617587600
    1,516129032258060     -3,9193763323667300
    1,419354838709680     -3,6738315407320000
    1,978494623655910     -2,1356483413683400
    1,172043010752690     -2,0689698145881800
    0,430107526881720      2,9030089769152800
    0,473118279569893      2,9104239884185100
    1,752688172043010     -3,5189225352526100
   -0,215053763440860     -1,4266128479206800
   -0,978494623655914     -1,4473565850633200
    1,967741935483870     -2,2133744928731100
    1,408602150537630     -3,6317912670670200
   -0,451612903225806     -2,8757987768127300
    1,569892473118280     -3,9503804459111200
    0,344086021505376      2,7364545027096100
    1,010752688172040     -0,5503401924106880
   -0,204301075268817     -1,3386397197474100
    0,258064516129032      2,3796124985933800
    0,881720430107527      0,6890606957754700
   -0,881720430107527     -2,1337218205756000
    0,053763440860215      0,9364845254062190
    0,010752688172043      0,5631151242484160
   -0,774193548387097     -2,7238567879513600
    1,376344086021510     -3,4886467976842900
    0,408602150537634      2,8801291744529900
    1,032258064516130     -0,7608179952064940
    1,247311827956990     -2,6823839778276800
   -0,301075268817204     -2,0737945523265600
    1,483870967741940     -3,8644795768648500
    1,311827956989250     -3,1294303973141100
    0,838709677419355      1,0742910592488400
    0,268817204301075      2,4338791352993100
   -0,193548387096774     -1,2493836148515600
   -0,623655913978495     -3,1247052283858500
   -0,290322580645161     -1,9991735605608700
    0,548387096774194      2,8000583281335600
   -0,849462365591398     -2,3330861094986100
    1,139784946236560     -1,7820926855487000
    1,645161290322580     -3,8689747235232500
   -0,172043010752688     -1,0673881706304300
    1,322580645161290     -3,1957360668300300
   -0,591397849462366     -3,1366137767805900
   -0,602150537634409     -3,1356602981049900
    0,505376344086022      2,8822712367700000
   -0,505376344086022     -3,0354707900688900
    1,365591397849460     -3,4353813748018100
    0,419354838709677      2,8931570738023900
   -0,526881720430108     -3,0788033752367200
    1,849462365591400     -3,0077954732216100
    1,150537634408600     -1,8790598389399000
    1,935483870967740     -2,4425686008993600
    0,118279569892473      1,4626559882645300
    0,892473118279570      0,5896861075823090
    0,827956989247312      1,1670690646711700
    0,569892473118280      2,7400905606797000
    1,903225806451610     -2,6637600701720200
   -0,494623655913979     -3,0093553523271800
    1,774193548387100     -3,4195621924713500
    0,311827956989247      2,6238477571332000
    0,763440860215054      1,6872989543256900
   -0,795698924731183     -2,6237505915390100
   -0,473118279569892     -2,9483396513135600
    0,182795698924731      1,9306669185218600
    1,279569892473120     -2,9160708105061400
   -0,741935483870968     -2,8551936247477900
    0,451612903225806      2,9131318079064500
    1,301075268817200     -3,0606773055276000
   -0,913978494623656     -1,9181328217569200
   -0,387096774193548     -2,5919530330242800
    1,526881720430110     -3,9316217030469900
    0,365591397849462      2,7966505543987700
   -0,236559139784946     -1,5983530638877900
    1,666666666666670     -3,8199833532061400
    1,096774193548390     -1,3829397136622900
   -0,580645161290323     -3,1345416940933400
   -0,569892473118280     -3,1294409608600300
    0,666666666666667      2,3220548954456600
   -0,430107526881720     -2,7920014647178800
   -0,838709677419355     -2,3955718160847400
    0,000000000000000      0,4678310842961230
    1,677419354838710     -3,7913776721137000
    1,924731182795700     -2,5173153120591700
    1,193548387096770     -2,2529273239826600
   -0,483870967741936     -2,9803030228300900
   -0,075268817204301     -0,2097714020984110
    1,387096774193550     -3,5391632175619700
   -0,086021505376344     -0,3068828466491090
   -0,376344086021505     -2,5354577531266600
    1,268817204301080     -2,8403447712489600
    0,935483870967742      0,1827808420169120
   -0,311827956989247     -2,1463879993917700
    1,688172043010750     -3,7600906555979900
   -0,752688172043011     -2,8139968818912500
    0,494623655913979      2,8948636868690500
    1,086021505376340     -1,2807995288787300
   -0,279569892473118     -1,9226000200313300
   -0,225806451612903     -1,5132133407038300
    0,462365591397850      2,9133843112400800
   -0,150537634408602     -0,8813706923408270
   -0,408602150537634     -2,6972648271568600
    0,086021505376344      1,2056414982067100
    0,537634408602151      2,8253578773069500
    0,204301075268817      2,0706028290054500
    0,139784946236559      1,6260482100919300
    0,193548387096774      2,0017303101406000
   -0,247311827956989     -1,6819454994249300
    0,526881720430108      2,8475048645132500
    1,827956989247310     -3,1347232879676900
    0,559139784946237      2,7716276807810000
   -0,268817204301075     -1,8441510545285700
   -0,763440860215054     -2,7702004846728800
    0,849462365591398      0,9800099987124080
    1,537634408602150     -3,9408390553688000
    1,258064516129030     -2,7624259051554700
    1,559139784946240     -3,9502094429128000
    0,064516129032258      1,0273980816294300
    1,290322580645160     -2,9895366351865300
   -0,612903225806452     -3,1316875915652900
   -0,870967741935484     -2,2020852597118400
    1,838709677419360     -3,0721078345539400
    0,774193548387097      1,6053521145838600
   -0,053763440860215     -0,0152788253434978
    1,118279569892470     -1,5845871726182700
    0,516129032258065      2,8664810099399600
    1,021505376344090     -0,6556568034653610
    0,752688172043011      1,7671550988575500
   -0,688172043010753     -3,0205489887869900
    1,440860215053760     -3,7492091841685200
   -0,860215053763441     -2,2685656626237800
    1,720430107526880     -3,6506318812868300
    0,333333333333333      2,7018549191601800
    0,215053763440860      2,1372110333069800
    1,344086021505380     -3,3207790375338700
    0,967741935483871     -0,1295309538594890
    1,462365591397850     -3,8128121064310700
   -0,462365591397849     -2,9134942126725000
   -0,655913978494624     -3,0858442445061000
    1,215053763440860     -2,4302516112664700
    0,903225806451613      0,4892739548278340
    1,591397849462370     -3,9417631821361200
    0,698924731182796      2,1324818809111200
   -0,032258064516129      0,1789025290826720
    0,483870967741936      2,9042497331238200
    0,677419354838710      2,2614805455539000
    0,236559139784946      2,2633521038499600
   -0,516129032258065     -3,0586266383748000
    1,623655913978500     -3,9067423801109000
   -0,935483870967742     -1,7664905033572900
    1,870967741935480     -2,8744154897492300
    1,505376344086020     -3,9041020663514000
    1,698924731182800     -3,7261699193824800
   -0,827956989247312     -2,4559502115041800
    0,107526881720430      1,3784860756229600
    0,397849462365591      2,8639425396019500
    0,623655913978495      2,5368875725583200
   -0,043010752688172      0,0819010936940051
    0,225806451612903      2,2014837409963900
   -0,677419354838710     -3,0452086601463900
    1,430107526881720     -3,7129801737127400
    0,913978494623656      0,3879206794259660
   -0,784946236559140     -2,6750208932729900
    1,989247311827960     -2,0574217386176800
    0,870967741935484      0,7873022608298960
   -0,322580645161290     -2,2168811117065300
   -0,182795698924731     -1,1589356230699500
   -0,709677419354839     -2,9627047023906200
    0,247311827956989      2,3227496791050600
    0,634408602150538      2,4874021650465400
   -0,107526881720430     -0,5003345428967030
    0,387096774193548      2,8446176203830700
    0,043010752688172      0,8445028647996350
    0,806451612903226      1,3477611661693200
    1,236559139784950     -2,6002910601385000
    0,924731182795699      0,2857236062800260
    0,290322580645161      2,5343912388406500
   -0,892473118279570     -2,0635543205545700
   -0,118279569892473     -0,5964752419051180
    0,354838709677419      2,7680650539207400
    0,129032258064516      1,5452056994654800
   -0,559139784946237     -3,1213117354272300
    0,279569892473118      2,4854907672743000
   -0,903225806451613     -1,9916637083417000
   -0,537634408602151     -3,0959846746311800
    0,580645161290323      2,7054747292800300
