      2,44838709677419000    -0,243547221236
      2,63655913978495000     0,439585393757
      1,53978494623656000    -1,311921689489
      2,35161290322581000    -0,858876775297
      1,55591397849462000    -1,342450051178
      2,29247311827957000    -1,225071624378
      2,49139784946237000     0,000846288813
      1,80322580645161000    -1,908666362823
      2,88924731182796000    -1,043826166224
      1,73870967741935000    -1,759273527561
      2,80322580645161000    -0,221139198951
      1,90537634408602000    -2,091546480237
      2,88387096774194000    -0,986020353070
      2,28709677419355000    -1,256586261031
      2,45913978494624000    -0,179558953266
      2,38924731182796000    -0,615989873806
      2,82473118279570000    -0,402631061251
      1,78172043010753000    -1,860553550726
      1,61505376344086000    -1,466003644645
      1,57741935483871000    -1,385389736571
      1,84623655913978000    -1,996691754126
      1,40000000000000000    -1,116968607845
      1,53440860215054000    -1,302081845576
      2,76559139784946000     0,047821864378
      1,44838709677419000    -1,169588610436
      2,62043010752688000     0,431092883812
      2,53978494623656000     0,226937065808
      2,83010752688172000    -0,450875123394
      2,65268817204301000     0,435953022125
      2,30860215053763000    -1,128433182225
      2,38387096774194000    -0,650741539458
      1,59354838709677000    -1,419144542189
      1,67956989247312000    -1,616178902677
      2,85698924731183000    -0,707522905750
      2,23870967741935000    -1,521238349334
      1,79247311827957000    -1,884884493880
      1,50752688172043000    -1,255525603096
      2,46451612903226000    -0,148208917841
      2,54516129032258000     0,247933599991
      2,34623655913978000    -0,893263301857
      2,72258064516129000     0,271662117018
      2,78172043010753000    -0,059465911422
      1,78709677419355000    -1,872782741209
      1,95376344086021000    -2,137737477184
      1,59892473118280000    -1,430669800806
      1,58279569892473000    -1,396500261047
      1,51290322580645000    -1,264476486418
      2,24946236559140000    -1,465660804430
      1,45376344086021000    -1,176428778842
      1,71720430107527000    -1,707281312979
      1,92150537634409000    -2,110524379231
      2,33548387096774000    -0,961556426269
      2,17956989247312000    -1,788224500133
      2,18494623655914000    -1,766838483297
      2,79247311827957000    -0,137716852118
      2,71720430107527000     0,293087666026
      2,27634408602151000    -1,318461220717
      1,51827956989247000    -1,273609797036
      2,11505376344086000    -1,996620860292
      1,64731182795699000    -1,539630301110
      2,30322580645161000    -1,160976489251
      1,50215053763441000    -1,246759176897
      2,86236559139785000    -0,761654200053
      1,88387096774194000    -2,061302075194
      1,97526881720430000    -2,147054302703
      2,69032258064516000     0,378107702965
      2,87849462365591000    -0,928849561288
      2,03440860215054000    -2,130982812473
      2,51290322580645000     0,108968052305
      1,90000000000000000    -2,084493658470
      2,08279569892473000    -2,066903175999
      2,43763440860215000    -0,309046107384
      1,83010752688172000    -1,965193212366
      1,86236559139785000    -2,026032378389
      1,41612903225806000    -1,132717274503
      1,63118279569892000    -1,502371640230
      2,15806451612903000    -1,867672680619
      2,58817204301075000     0,379839976700
      2,29784946236559000    -1,193195601920
      2,83548387096774000    -0,500199000832
      2,25483870967742000    -1,437136993533
      1,56129032258065000    -1,352952234254
      2,04516129032258000    -2,120899759445
      2,10430107526882000    -2,022554711761
      1,65806451612903000    -1,564887313651
      2,41075268817204000    -0,477798558906
      2,63118279569892000     0,438078286562
      1,98064516129032000    -2,148192484564
      2,15268817204301000    -1,885989564448
      2,35698924731183000    -0,824362085354
      2,55591397849462000     0,287091212130
      2,81935483870968000    -0,355502390805
      2,84623655913978000    -0,601935548860
      2,06666666666667000    -2,093669200962
      2,42150537634409000    -0,409590179075
      2,50215053763441000     0,056289701631
      2,14731182795699000    -1,903681803680
      2,26559139784946000    -1,378686266692
      2,74408602150538000     0,171293536086
      1,72258064516129000    -1,720316012808
      1,40537634408602000    -1,122019382957
      1,91075268817204000    -2,098242857155
      2,06129032258065000    -2,101373594673
      1,96451612903226000    -2,143330113327
      2,00752688172043000    -2,146290063521
      2,50752688172043000     0,082990154536
      1,74946236559140000    -1,785038031447
      1,60430107526882000    -1,442324535445
      2,41612903225806000    -0,443596277719
      2,68494623655914000     0,390703360705
      2,78709677419355000    -0,097932899636
      1,45913978494624000    -1,183466299377
      1,63655913978495000    -1,514699701963
      2,03978494623656000    -2,126230799392
      1,76021505376344000    -1,810554894966
      1,94301075268817000    -2,130352907094
      1,81397849462366000    -1,931819574767
      1,98602150537634000    -2,148835997795
      1,54516129032258000    -1,321931637973
      1,85161290322581000    -2,006725801910
      1,66881720430108000    -1,590420973762
      2,56129032258065000     0,305194423115
      2,09354838709677000    -2,045976422742
      1,43763440860215000    -1,156502595467
      2,12580645161290000    -1,968164700518
      1,91612903225806000    -2,104572300726
      2,27096774193548000    -1,348787988864
      2,22258064516129000    -1,600747007108
      1,76559139784946000    -1,823197868474
      2,20107526881720000    -1,699110740421
      2,75483870967742000     0,112404165604
      2,81397849462366000    -0,309523005487
      1,96989247311828000    -2,145430453514
      2,71182795698925000     0,313039255922
      2,52365591397849000     0,158631892991
      2,32473118279570000    -1,029055949197
      2,33010752688172000    -0,995416641622
      2,36236559139785000    -0,789743743283
      2,44301075268817000    -0,276123275533
      2,55053763440860000     0,267994697237
      1,84086021505376000    -1,986417963202
      1,60967741935484000    -1,454104090055
      2,08817204301075000    -2,056750330256
      1,81935483870968000    -1,943135181846
      2,07741935483871000    -2,076438148864
      2,20645161290323000    -1,675367503966
      2,39462365591398000    -0,581291785547
      2,16881720430108000    -1,829177065336
      2,65806451612903000     0,431971726539
      1,64193548387097000    -1,527121192108
      1,77096774193548000    -1,835751570594
      2,57741935483871000     0,353264146710
      2,64731182795699000     0,438539083958
      1,67419354838710000    -1,603275279700
      2,16344086021505000    -1,848734040678
      1,68494623655914000    -1,629124891402
      1,86774193548387000    -2,035283691012
      1,82473118279570000    -1,954263163778
      2,47526881720430000    -0,086953483127
      1,41075268817204000    -1,127268846261
      2,52903225806452000     0,182256169881
      2,59892473118280000     0,401797846519
      1,87849462365591000    -2,052929186930
      2,61505376344086000     0,425653258089
      2,53440860215054000     0,205034627617
      2,74946236559140000     0,142566655257
      2,17419354838710000    -1,809005715533
      1,85698924731183000    -2,016509541969
      1,89462365591398000    -2,077094928239
      1,48064516129032000    -1,213573757808
      1,49139784946237000    -1,229787113829
      2,46989247311828000    -0,117329963485
      2,24408602150538000    -1,493698849158
      2,48064516129032000    -0,057110941046
      1,92688172043011000    -2,116088726786
      2,86774193548387000    -0,816617278636
      2,10967741935484000    -2,009902607359
      1,52903225806452000    -1,292414866389
      2,13655913978495000    -1,937183405477
      2,66344086021505000     0,426581629288
      2,77634408602151000    -0,022337874294
      2,01290322580645000    -2,144332090873
      2,19032258064516000    -1,744853291517
      2,64193548387097000     0,439744610183
      2,49677419354839000     0,028897955180
      2,45376344086022000    -0,211348776445
      2,77096774193548000     0,013430919397
      2,69569892473118000     0,364047481282
      2,51827956989247000     0,134192278084
      2,40537634408602000    -0,512167778439
      1,66344086021505000    -1,577622775458
      1,77634408602151000    -1,848206627518
      1,94838709677419000    -2,134264314570
      2,37311827956989000    -0,720296668865
      2,73870967741935000     0,198574466087
      2,13118279569892000    -1,952989576151
      2,48602150537634000    -0,027833843915
      2,67956989247312000     0,401840530475
      1,87311827956989000    -2,044252842726
      2,89462365591398000    -1,102214139012
      1,46451612903226000    -1,190700456815
      1,79784946236559000    -1,896849002172
      2,43225806451613000    -0,342285090384
      1,44301075268817000    -1,162946389838
      1,47526881720430000    -1,205755210230
      1,42688172043011000    -1,144211626677
      1,56666666666667000    -1,363611955792
      2,42688172043011000    -0,375809828324
      2,79784946236559000    -0,178794082046
      2,21182795698925000    -1,651053349728
      1,69032258064516000    -1,642106135065
      2,02365591397849000    -2,138775478313
      2,73333333333333000     0,224400709974
      1,52365591397849000    -1,282923362597
      1,43225806451613000    -1,150257590796
      2,12043010752688000    -1,982708421426
      2,05591397849462000    -2,108476722450
      1,93225806451613000    -2,121255052560
      2,22795698924731000    -1,574773673891
      2,70645161290323000     0,331515873863
      2,26021505376344000    -1,408140810704
      2,07204301075269000    -2,085358833807
      1,99139784946237000    -2,148976026774
      2,67419354838710000     0,411526618055
      1,57204301075269000    -1,374425685850
      2,57204301075269000     0,338308386655
      2,87311827956989000    -0,872365217483
      2,80860215053763000    -0,264725107038
      2,59354838709677000     0,391408599601
      2,62580645161290000     0,435241163100
      2,00215053763441000    -2,147711362473
      1,70645161290323000    -1,681187923782
      2,21720430107527000    -1,626176808374
      1,48602150537634000    -1,221584841110
      2,40000000000000000    -0,546675034074
      1,62580645161290000    -1,490142651405
      1,75483870967742000    -1,797831905135
      2,56666666666667000     0,322276069149
      1,93763440860215000    -2,126013150148
      2,90000000000000000    -1,161130011518
      1,74408602150538000    -1,772182280104
      2,70107526881720000     0,348517980080
      1,83548387096774000    -1,975914955483
      1,49677419354839000    -1,238179096992
      2,23333333333333000    -1,548267141205
      1,95913978494624000    -2,140762622942
      1,80860215053763000    -1,920326580861
      2,34086021505376000    -0,927497672783
      2,37849462365591000    -0,685519440436
      2,85161290322581000    -0,654268761266
      1,70107526881720000    -1,668145154506
      2,05053763440860000    -2,114983643875
      2,84086021505376000    -0,550565445106
      1,46989247311828000    -1,198130414125
      2,58279569892473000     0,367116692459
      1,62043010752688000    -1,478018214817
      1,73333333333333000    -1,746320517213
      2,01827956989247000    -2,141829720156
      2,28172043010753000    -1,287721820800
      2,02903225806452000    -2,135162154740
      1,65268817204301000    -1,552221054581
      1,88924731182796000    -2,069360865094
      2,14193548387097000    -1,920747033757
      2,60430107526882000     0,410983725870
      2,36774193548387000    -0,755046767150
      2,66881720430108000     0,419770327579
      1,71182795698925000    -1,694235938416
      2,19569892473118000    -1,722275120288
      2,31397849462366000    -1,095585172031
      1,99677419354839000    -2,148603952308
      2,76021505376344000     0,080818033262
      2,31935483870968000    -1,062452539578
      1,58817204301075000    -1,407753252274
      1,42150537634409000    -1,138364843689
      1,69569892473118000    -1,655115364670
      1,72795698924731000    -1,733331856271
      2,09892473118280000    -2,034578671414
      2,72795698924731000     0,248765120276
      1,55053763440860000    -1,332108779804
      2,60967741935484000     0,418943007011
