       1,18826405867971     2,1217271658249
       0,17970660146699    -0,3463432882771
      -0,48044009779951     0,1743199699232
       0,61980440097800     1,5136571446204
      -0,52322738386308     0,3025114340567
       1,45110024449878     1,7277232815256
       0,99266503667482     2,2953575445873
       0,95599022004890     2,2890927647690
       0,98655256723716     2,2953338771752
      -0,15036674816626    -0,6542348668429
      -0,30929095354523    -0,3343776406136
      -0,81051344743276     0,8333643392031
       0,31418092909536     0,1491759338964
       0,71760391198044     1,8653852600798
       0,12469437652812    -0,4960902292156
      -0,28484107579462    -0,3976465507017
       0,41198044009780     0,5847852270745
       0,17359413202934    -0,3647139569156
       1,26161369193154     2,0023073084374
      -0,44376528117359     0,0616757070126
      -0,38264058679707    -0,1251033329351
      -0,56601466992665     0,4237899508881
      -0,29706601466993    -0,3665105367082
      -0,10146699266504    -0,6989840979277
      -0,83496332518337     0,8379358700745
       0,49144254278729     0,9532509065583
       0,99877750611247     2,2949837326481
      -0,14425427872861    -0,6614137678908
       0,93154034229829     2,2765140739549
       0,88875305623472     2,2376601771339
       0,02689486552567    -0,6682583611165
       0,33863080684597     0,2541291211875
       0,56479217603912     1,2832767959761
       0,06968215158924    -0,6084516566502
      -0,76772616136919     0,8074764936109
      -0,91442542787286     0,8001666988859
      -0,45599022004890     0,0993497068870
       0,25916870415648    -0,0725041333497
      -0,20537897310513    -0,5706913663134
       0,00244498777506    -0,6912923510619
      -0,22982885085575    -0,5234360491098
      -0,26650366748166    -0,4423160152622
       1,08435207823961     2,2512068445040
      -0,27261613691932    -0,4277098263313
       1,34107579462103     1,8705428243920
       1,32273838630807     1,8999631731835
      -0,76161369193154     0,8019665665133
       0,60146699266504     1,4390025804255
      -0,23594132029340    -0,5107349768212
       0,76650366748166     2,0061133804242
      -0,18704156479218    -0,6021918340148
      -0,60268948655257     0,5196330687851
      -0,25427872860636    -0,4706322884447
       0,66259168704157     1,6779479218423
      -0,82273838630807     0,8365933986092
       1,34718826405868     1,8609706739032
      -0,62102689486553     0,5640684535131
       0,77872860635697     2,0371746983643
       0,24694376528117    -0,1185376688172
       0,18581907090465    -0,3275596222765
      -0,70660146699267     0,7330446875891
      -0,05867970660147    -0,7132807141988
       1,05378973105134     2,2746313681327
       1,10268948655257     2,2334817921776
       0,90709046454768     2,2569723167439
       0,47310513447433     0,8684449814511
      -0,16259168704157    -0,6385715235499
      -0,84107579462103     0,8378955397692
       1,27383863080685     1,9816365086822
      -0,11369193154034    -0,6905633741549
      -0,88386308068460     0,8242444766855
      -0,93276283618582     0,7800450600220
      -0,71882640586797     0,7512758452248
       0,03300733496333    -0,6612278405538
       0,82151589242054     2,1322756916734
       0,90097799511003     2,2509811979087
      -0,48655256723716     0,1929207578749
       0,96821515892421     2,2928310133687
      -0,01589242053790    -0,7032152462430
      -0,55990220048900     0,4070202378722
       0,06356968215159    -0,6184998391652
      -0,73716381418093     0,7755511806942
      -0,96332518337408     0,7372340261695
      -0,95721271393643     0,7467105901121
      -0,11980440097800    -0,6856496485123
       1,03545232273839     2,2846900147190
      -0,52933985330073     0,3203425782747
       0,79095354523227     2,0665264262145
       1,18215158924205     2,1309768664846
      -0,19926650366748    -0,5815792004900
       0,67481662591687     1,7220606400702
       1,45721271393643     1,7222114184987
       0,88264058679707     2,2303278097575
       0,53422982885086     1,1481495735325
      -0,41320293398533    -0,0323625267184
       0,72371638141809     1,8843719256741
      -0,31540342298289    -0,3179615677289
       1,15158924205379     2,1746834379467
       0,94376528117359     2,2836627196740
      -0,63936430317848     0,6058622556494
       1,44498777506112     1,7335470139831
      -0,94498777506113     0,7642983911074
      -0,78606356968215     0,8213158677237
       1,42053789731051     1,7597664549978
       0,38753056234719     0,4725949454881
      -0,37652811735941    -0,1433767433700
      -0,92053789731051     0,7939289919119
       0,54034229828851     1,1755007413085
       0,60757946210269     1,4641456608777
      -0,72493887530562     0,7597826605342
       1,26772616136919     1,9919758325009
      -0,62713936430318     0,5783045096611
       1,37775061124694     1,8153615845093
      -0,34596577017115    -0,2327825653562
       1,46332518337408     1,7170209256323
      -0,98777506112469     0,6948610506472
      -0,24816625916870    -0,4843247008933
       0,68092909535452     1,7436094556522
      -0,02200488997555    -0,7061709460348
       0,13691931540342    -0,4659228823543
       1,19437652811736     2,1123313245734
       1,33496332518337     1,8802396205282
       0,21638141809291    -0,2276818588336
      -0,66381418092910     0,6570943848992
       1,02322738386308     2,2896173788403
       0,11858190709047    -0,5104817938331
      -0,89608801955990     0,8160409117728
       0,92542787286064     2,2722879106582
       0,74816625916870     1,9563781139644
       0,69315403422983     1,7856583927612
       1,10880195599022     2,2270092859516
      -0,46210268948655     0,1181557526638
      -0,07090464547677    -0,7116446092363
      -0,50488997555012     0,2482112333200
       0,28973105134474     0,0479266127398
      -0,16870415647922    -0,6300988660391
      -0,98166259168704     0,7061163973257
       1,35330073349633     1,8515341237202
      -0,54156479217604     0,3555396223844
      -0,82885085574572     0,8375013362480
      -0,64547677261614     0,6191675664451
       0,80929095354523     2,1072963114043
       0,93765281173594     2,2803047530673
       1,04767726161369     2,2783312423033
       0,57701711491443     1,3360521816463
       0,05134474327628    -0,6370996839345
      -0,88997555012225     0,8203813193820
      -0,02811735941320    -0,7086185374994
       0,22249388753056    -0,2065640647775
       0,97432762836186     2,2940750905552
       1,02933985330073     2,2873357825685
      -0,35207823960880    -0,2151980763684
