     0,8573221757322170       1,71624767057356
     1,1364016736401700       1,19979262631684
     1,1748953974895400       1,09808311133551
     0,1066945606694560       0,45814614714598
    -0,0857740585774061      -0,03062877975956
    -0,6246861924686190      -0,03752248231437
     0,3857740585774060       1,26017504405081
    -0,5958158995815900      -0,09297959873607
     0,0393305439330542       0,26988394886462
     1,1460251046025100       1,17478947979796
     0,7707112970711290       1,76432557260230
     0,8669456066945600       1,70715441843620
     0,4531380753138070       1,42126266642530
     0,0682008368200835       0,34891565531269
     0,4916317991631800       1,50206741094402
     0,8958158995815900       1,67554895386218
     0,7899581589958160       1,75898973326546
    -0,1146443514644350      -0,08765610821399
     0,0104602510460250       0,19392816058203
     0,1163179916317990       0,48600525346960
     0,2895397489539750       0,99719286786518
     0,6744769874476990       1,74433662787851
    -0,4322175732217570      -0,29894728229042
     0,7995815899581590       1,75516339513676
    -0,2397489539748950      -0,26726988457482
     0,9343096234309620       1,62365710938071
    -0,3167364016736400      -0,31695929276763
     0,4146443514644350       1,33201270113570
    -0,6920502092050210       0,10979184507349
     0,9920502092050210       1,52635749541041
    -0,8460251046025100       0,51174036996287
     0,9150627615062760       1,65096279113692
    -0,1050209205020920      -0,06923861318859
     0,3665271966527190       1,21021794291878
    -0,4514644351464440      -0,28524689305571
    -0,1916317991631800      -0,21198847838666
     0,0297071129707112       0,24419768010043
     0,7610878661087860       1,76582980357012
     0,6552301255230120       1,73106088705709
     0,0200836820083681       0,21887272324548
    -0,3841004184100420      -0,31995685440141
     0,3953974895397490       1,28455238047731
     0,0489539748953973       0,29591216464229
     1,0305439330543900       1,44974444784617
     0,1933054393305440       0,71351657946667
     0,7129707112970710       1,76166304049331
     1,1075313807531400       1,27282528466609
     0,3376569037656900       1,13256120588229
    -0,0665271966527198       0,01025091063795
    -0,7786610878661090       0,32800932434916
    -0,3648535564853560      -0,32298068794487
     0,4723849372384930       1,46278381478371
     0,8380753138075310       1,73222469389419
    -0,2012552301255230      -0,22448239093299
     0,6456066945606690       1,72328442194901
    -0,9903765690376570       0,91055983894564
     0,1548117154811710       0,59901605352720
    -0,8556485355648540       0,53851486672130
    -0,7979079497907950       0,37963170854956
     0,9631799163179910       1,57779728666097
     0,4338912133891210       1,37762857178174
     0,5782426778242680       1,64817498165467
    -0,9518828451882840       0,80637987012948
     0,7322175732217570       1,76566879816118
     0,5012552301255230       1,52083307852336
     1,0401673640167400       1,42925941928245
    -0,3359832635983260      -0,32169781581570
     0,6071129707112970       1,68472272002859
    -0,6535564853556490       0,02273882952028
    -0,5573221757322180      -0,15874874256019
    -0,4418410041841010      -0,29247025293484
     1,1652719665272000       1,12391438798590
     1,2903765690376600       0,77582774849125
     0,6841004184100420       1,74982670171898
    -0,6728033472803350       0,06536501624427
     1,2422594142259400       0,91185996738030
    -0,6150627615062760      -0,05656287419469
    -0,8364016736401670       0,48505481308429
     0,7803347280334720       1,76204477113622
    -0,3071129707112970      -0,31342760813009
    -0,6343096234309620      -0,01794801260574
    -0,0761506276150630      -0,01046519768548
    -0,7305439330543930       0,20346489445586
    -0,9615062761506280       0,83270168107654
    -0,0569037656903767       0,03150406480501
     0,5686192468619240       1,63458503293052
    -0,3552301255230130      -0,32332984597381
    -1,0000000000000000       0,93607342358324
     1,2711297071129700       0,83032630901094
     0,4820083682008360       1,48271282757705
     0,0778242677824266       0,37585092415131
    -0,3744769874476990      -0,32185583360357
     1,1171548117154800       1,24883014997705
     0,9728033472803340       1,56125295072856
    -0,0280334728033474       0,09832478009353
     0,4050209205020920       1,30850428529969
    -0,0376569037656905       0,07555750381452
    -0,9037656903765690       0,67296291935949
     0,5301255230125520       1,57345865250457
     1,2807531380753100       0,80307682366506
     1,0497907949790800       1,40827404943168
    -0,0472803347280336       0,05327836488589
    -0,3263598326359830      -0,31971651501931
     0,8861924686192470       1,68679658446613
     0,0008368200836819       0,16938277691278
    -0,4610878661087870      -0,27728353539293
     0,5878661087866110       1,66106746331315
    -0,2686192468619250      -0,29160654974310
    -0,7016736401673640       0,13263560281449
    -0,9422594142259410       0,77990889486698
     0,6167364016736400       1,69546822325493
     0,3184100418410040       1,07920412006140
     1,1556485355648500       1,14948999128452
     1,2133891213389100       0,99261670213183
     0,5108786610878660       1,53899580157855
    -0,7401673640167360       0,22777686607292
    -0,1242677824267780      -0,10546358673657
     0,4627615062761500       1,44229530526438
    -0,0184100418410044       0,12156311080638
    -0,2782426778242680      -0,29820942893104
    -0,5380753138075310      -0,18788467207973
     0,6359832635983260       1,71475601237502
    -0,7690376569037660       0,30254386121518
     0,2221757322175730       0,79953631140471
     1,0882845188284500       1,31967224142184
    -0,0087866108786613       0,14525504492643
     0,7514644351464430       1,76655573381398
    -0,8267782426778240       0,45847975318876
    -0,7497907949790800       0,25240734949105
    -0,1531380753138080      -0,15509627931514
    -0,8171548117154810       0,43203665953331
     0,7225941422594140       1,76405550089447
    -0,1435146443514650      -0,13919614604772
     0,1355648535564850       0,54223837347598
     0,2414225941422590       0,85662590918026
    -0,4803347280334730      -0,25916504135059
     0,9824267782426770       1,54410172149842
     0,5205020920502090       1,55654201992704
    -0,7594142259414230       0,27733640564316
     0,7418410041841000       1,76650223832039
     0,1740585774058580       0,65616645992671
     0,6937238493723850       1,75454643452083
    -0,2878661087866110      -0,30404970918946
    -0,3456066945606700      -0,32290234179506
     0,1451882845188280       0,57056984916176
     1,0979079497907900       1,29644562301295
     0,2991631799163180       1,02476598058404
    -0,8941422594142260       0,64606897701465
     0,0874476987447697       0,40304815906134
    -0,5861924686192470      -0,11032610449722
     0,6263598326359830       1,70548172921253
    -0,4129707112970710      -0,30963993662106
    -0,0953974895397491      -0,05022478676391
    -0,4707112970711300      -0,26858709049643
     0,3087866108786610       1,05210996076597
     0,0970711297071127       0,43048681235843
     1,2326359832636000       0,93889398145475
     0,9246861924686190       1,63764449793954
     0,9535564853556480       1,59372130464039
     0,6648535564853550       1,73807992146918
    -0,7882845188284520       0,35371220051662
    -0,9326359832635980       0,75331016554307
     0,9054393305439330       1,66360107239842
    -0,1820083682008370      -0,19879303400360
     0,4242677824267780       1,35505991493577
    -0,1338912133891210      -0,12264784003210
    -0,4995815899581590      -0,23817688905177
    -0,7112970711297070       0,15587497872831
    -0,5092050209205020      -0,22662855944683
    -0,5284518828451880      -0,20147193637793
    -0,9230125523012550       0,72660519002030
    -0,4899581589958160      -0,24902543755298
    -0,5188284518828450      -0,21439015885970
    -0,6054393305439330      -0,07505362439433
     0,4435146443514640       1,39970168840670
     0,2799163179916320       0,96941148830724
     1,2518828451882800       0,88473958415049
     0,5397489539748950       1,58973310755624
     0,3472803347280330       1,15878378672965
     1,2230125523012500       0,96582005555516
    -0,4225941422594140      -0,30467223111814
     0,3280334728033470       1,10602796358523
     1,3000000000000000       0,74860081786004
     0,2125523012552300       0,77089275843489
    -0,2301255230125520      -0,25766711853551
    -0,2589958158995820      -0,28424553270546
     0,8092050209205020       1,75056929266641
     1,1267782426778200       1,22447943360624
    -0,9807531380753140       0,88481275695294
     0,9439330543933050       1,60901206224850
    -0,2205020920502090      -0,24732993550211
     1,0209205020920500       1,46971264744638
    -0,2974895397489540      -0,30912352474157
     0,5589958158995810       1,62030762308095
     0,8188284518828450       1,74521155878953
    -0,3937238493723850      -0,31728592612831
     1,0690376569037700       1,36487016753817
    -0,8652719665271970       0,56535667519053
     1,0016736401673600       1,50803462986917
     0,5493723849372380       1,60535329244661
    -0,1627615062761510      -0,17033652047712
     0,2510460251046020       0,88502872359614
     1,1941422594142300       1,04573627917494
     1,0112970711297100       1,48914793206534
    -0,8845188284518830       0,61915546031178
    -0,7209205020920500       0,17949112393923
     0,2606694560669450       0,91330818055579
     1,1845188284518800       1,07201680107350
     0,2317991631799160       0,82812124361521
     1,2615062761506300       0,85755446905604
    -0,6439330543933060       0,00214455351765
    -0,6824267782426780       0,08736224459346
    -0,9711297071129710       0,85885303172782
    -0,5476987447698750      -0,17363966864512
    -0,8748953974895400       0,59224411297128
     0,3569037656903760       1,18467588676357
     0,8476987447698740       1,72460678258942
    -0,6631799163179920       0,04381803649922
     0,7033472803347280       1,75849271680205
    -0,2493723849372390      -0,27613143072100
     1,0786610878661100       1,34248652209669
    -0,9133891213389120       0,69981555702831
     0,1259414225941420       0,51404306460633
    -0,5669456066945610      -0,14322421492110
     0,0585774058577404       0,32226269501033
    -0,1723849372384940      -0,18490566541976
    -0,8075313807531380       0,40574689681685
     0,5974895397489540       1,67325301416225
    -0,4033472803347280      -0,31384582722414
     1,0594142259414200       1,38680521479116
     0,2029288702928870       0,74221227511220
     0,8284518828451880       1,73909492024438
    -0,5765690376569040      -0,12707890184532
     0,8765690376569040       1,69733465761717
     0,1836820083682010       0,68482740023355
     0,2702928870292880       0,94144286870208
     1,2037656903765700       1,01926253363618
    -0,2108786610878660      -0,23626571170045
     0,3761506276150630       1,23539066366812
     0,1644351464435150       0,62755545791676
