     5,793078758949880    1,3369421116203700
     6,953460620525060    4,2283699316021600
     6,144868735083530   -0,4106215709309970
     5,294272076372320    4,3976904235392600
     5,462291169451070    3,7927447817683100
     6,612171837708830    1,7281357580478600
     6,402147971360380    0,2161236171166390
     7,121479713603820    4,6897880991425800
     5,131503579952270    4,2828819900412600
     7,184486873508350    4,6696472634623300
     5,546300715990450    3,2660986777376600
     6,328639618138420   -0,1328455869859790
     6,853699284009550    3,6454262477489300
     6,087112171837710   -0,3106804136070210
     6,832696897374700    3,4999076183330000
     6,591169451073990    1,5554200368500000
     6,323389021479710   -0,1529761582443650
     6,533412887828160    1,0969757921536700
     5,735322195704060    1,7970752911209900
     6,963961813842480    4,2777325481470200
     7,074224343675420    4,6341092440354400
     7,021718377088310    4,5026041724005900
     5,446539379474940    3,8770693092697300
     6,732935560859190    2,7330431990101200
     5,877088305489260    0,7161133666390580
     6,643675417661100    1,9905523680188300
     6,171121718377090   -0,4264848646233140
     7,089976133651550    4,6593658646973000
     5,304773269689740    4,3805159738803900
     5,761575178997610    1,5859344907243900
     6,669928400954650    2,2105182747880300
     6,197374701670640   -0,4236078031516920
     5,378281622911690    4,1801234248573900
     6,265632458233890   -0,3287913718765350
     5,777326968973750    1,4606880932007500
     6,276133651551310   -0,3031886486051410
     5,824582338902150    1,0953086225887400
     6,869451073985680    3,7499119949166300
     6,585918854415270    1,5126371965782500
     6,512410501193320    0,9386174945592450
     5,478042959427210    3,7034937593535800
     5,866587112171840    0,7891587785340060
     6,564916467780430    1,3434696489194000
     6,349642004773270   -0,0457032193837716
     6,045107398568020   -0,1837108998666200
     5,614558472553700    2,7638096991181200
     5,535799522673030    3,3382242949647200
     7,058472553699280    4,6022336252430800
     6,013603818615750   -0,0601339313096538
     5,404534606205250    4,0761131499621400
     6,958711217183770    4,2533639909338600
     5,976849642004770    0,1127300817403880
     6,113365155131260   -0,3670632786831840
     6,816945107398570    3,3864909756488200
     5,273269689737470    4,4231810810624400
     5,856085918854420    0,8636931727358570
     6,386396181384250    0,1312625121467920
     6,412649164677800    0,2755425244880410
     6,454653937947490    0,5344303990595000
     5,892840095465390    0,6095324463000300
     5,430787589498810    3,9562331632458600
     6,286634844868730   -0,2747171837015790
     6,659427207637230    2,1225086914481700
     7,005966587112170    4,4493483218218500
     5,472792362768500    3,7337764780863000
     6,339140811455850   -0,0905860399822962
     5,908591885441530    0,5067968391898970
     5,551551312649160    3,2294518998869000
     5,331026252983290    4,3248455519633300
     5,525298329355610    3,4087191083391100
     5,724821002386630    1,8820694531377700
     6,365393794749400    0,0264244533291276
     6,801193317422430    3,2697416075104200
     6,176372315035800   -0,4274108674098130
     6,360143198090690    0,0017506009832622
     6,102863961813840   -0,3466762557017370
     5,420286396181380    4,0060326747272200
     6,055608591885440   -0,2195928890056040
     5,646062052505970    2,5171735531631000
     5,299522673031030    4,3894701781029700
     6,029355608591890   -0,1248632900266760
     5,619809069212410    2,7232101745570200
     5,982100238663480    0,0862312623318739
     6,759188544152740    2,9445017851492500
     5,740572792362770    1,7546675582520900
     5,651312649164680    2,4754466820037900
     5,121002386634840    4,2512327960038500
     5,520047732696900    3,4433278402991400
     5,934844868735080    0,3448814019105100
     6,727684964200480    2,6901694491236000
     7,142482100238660    4,6950771063604400
     6,249880668257760   -0,3617538844341110
     5,383532219570410    4,1606315769149100
     7,236992840095470    4,5713244431818200
     6,003102625298330   -0,0138020489064181
     6,050357995226730   -0,2019907419556960
     6,034606205250600   -0,1451411639064670
     5,184009546539380    4,3979613905186400
     5,829832935560860    1,0559399720155700
     6,459904534606200    0,5690213423340490
     6,475656324582340    0,6755273515860580
     7,226491646778040    4,5967924477927500
     5,257517899761340    4,4344822096058000
     5,493794749403340    3,6095637305410100
     6,449403341288780    0,5003120806723040
     7,053221957040570    4,5901510032258200
     5,950596658711220    0,2537561258339640
     6,627923627684960    1,8589779641930200
     6,900954653937950    3,9457256665958300
     5,971599045346060    0,1398090064774450
     5,451789976133650    3,8495232582013900
     5,325775656324580    4,3374213236157000
     5,719570405727920    1,9246298982020900
     6,066109785202860   -0,2527422871194140
     6,538663484486870    1,1373615214058700
     6,501909307875890    0,8615124399647080
     5,310023866348450    4,3708307342344500
     6,507159904534610    0,8998825321539850
     7,063723150357990    4,6135896473242100
     6,491408114558470    0,7859120502175410
     6,129116945107400   -0,3921629841647620
     7,042720763723150    4,5638199164575900
     6,979713603818610    4,3470149073090400
     5,388782816229120    4,1404782408696800
     5,598806682577570    2,8841684937717000
     6,134367541766110   -0,3990568684254040
     7,294749403341290    4,3814708594731100
     6,795942720763720    3,2301379306513800
     5,189260143198090    4,4054342965321700
     6,690930787589500    2,3861617321896800
     5,105250596658710    4,1985184944971000
     5,289021479713600    4,4051740072353000
     5,247016706443910    4,4382718161334600
     5,840334128878280    0,9780863520739110
     5,530548926014320    3,3736810080413400
     6,638424821002390    1,9466344696942600
     5,394033412887830    4,1196697031275600
     5,483293556085920    3,6726910469453400
     5,283770883054890    4,4119184474580300
     5,241766109785200    4,4390405278091900
     6,260381861575180   -0,3405077291344670
     5,215513126491650    4,4316113321392000
     5,163007159904530    4,3606765462206800
     6,470405727923630    0,6395802134056680
     6,139618138424820   -0,4052104180389540
     6,202625298329360   -0,4207806370249180
     5,504295942720760    3,5444722230491700
     5,903341288782820    0,5405970511855250
     5,698568019093080    2,0949904570438300
     6,018854415274460   -0,0823530713509060
     6,522911694510740    1,0171361876224300
     6,879952267303100    3,8171983359817500
     7,026968973747020    4,5189666969529100
     5,861336515513130    0,8262455204466680
     5,315274463007160    4,3604176020588000
     5,966348448687350    0,1674596830696800
     7,100477326968970    4,6724945288378500
     7,194988066825780    4,6558365424374700
     6,774940334128880    3,0685997217668400
     7,284248210023870    4,4220848516021700
     6,906205250596660    3,9765426619790600
     7,242243436754180    4,5575223162822200
     7,116229116945110    4,6865883586334400
     5,173508353221960    4,3807928146804400
     5,808830548926010    1,2150370994505100
     5,220763723150360    4,4345998751620700
     5,152505966587110    4,3376348719107600
     6,753937947494030    2,9026398890155500
     5,514797136038190    3,4774965772536600
     5,562052505966590    3,1550465944994600
     5,992601431980910    0,0350064787762809
     6,234128878281620   -0,3881136483720860
     7,231742243436750    4,5844158625868300
     6,654176610978520    2,0785024901351100
     6,559665871121720    1,3017312376992500
     5,835083532219570    1,0168618944134800
     7,273747016706440    4,4600425214648100
     7,168735083532220    4,6847926799063600
     5,682816229116940    2,2225210665974000
     5,798329355608590    1,2960858728521600
     5,588305489260140    2,9630852614916700
     6,302386634844870   -0,2267032091611800
     6,942959427207640    4,1765347444873400
     5,604057279236280    2,8443011771387100
     7,105727923627680    4,6779404690199000
     6,417899761336520    0,3060795241122690
     6,354892601431980   -0,0222942955259113
     5,766825775656320    1,5440401780279300
     5,509546539379470    3,5112148246190500
     6,990214797136040    4,3899501144884800
     5,499045346062050    3,5772585515480400
     5,441288782816230    3,9040418373707700
     6,312887828162290   -0,1912096982078160
     7,126730310262530    4,6922372726767000
     6,937708830548930    4,1497087975800500
     6,543914081145580    1,1780419919811500
     5,341527446300720    4,2975587971885200
     6,822195704057280    3,4246818969501400
     5,577804295942720    3,0408311377863800
     7,110978520286400    4,6826388179261700
     5,929594272076370    0,3762863318969720
     7,247494033412890    4,5430138220701000
     7,131980906921240    4,6939353379116900
     6,444152744630070    0,4666764328207870
     6,192124105011930   -0,4256847087225470
     5,714319809069210    1,9672152414525200
     6,780190930787590    3,1094290183774400
     6,811694510739860    3,3479296773880600
     6,648926014319810    2,0345127104218100
     7,205489260143200    4,6390754518759300
     6,874701670644390    3,7837989513236400
     6,596420047732700    1,5983740400031100
     5,583054892601430    3,0021105481734200
     6,580668257756560    1,4700381710531400
     7,221241050119330    4,6084502868125100
     5,924343675417660    0,4081902182488870
     7,084725536992840    4,6516866955762400
     7,215990453460620    4,6193856835519700
     5,457040572792360    3,8214121904047600
     6,885202863961810    3,8501003114614700
     5,819331742243440    1,1349557964069600
     5,609307875894990    2,8041774849865600
     5,672315035799520    2,3072322677982100
     5,772076372315040    1,5022871230035700
     6,848448687350840    3,6096902617754400
     6,549164677804300    1,2190051846486700
     5,630310262529830    2,6413656732595900
     5,882338902147970    0,6801770837170150
     6,486157517899760    0,7487040584229190
     7,152983293556090    4,6932135874412300
     7,278997613365150    4,4413987496289200
     6,764439140811460    2,9861239142135300
     6,864200477326970    3,7155474506099500
     6,916706443914080    4,0365348598538300
     6,076610978520290   -0,2831175360457960
     6,060859188544150   -0,2365118369471020
     5,782577565632460    1,4192558097638100
     5,210262529832940    4,4278724249437300
     6,843198090692120    3,5735180268518600
     5,252267303102620    4,4367521464813300
     6,291885441527450   -0,2594157079546720
     5,940095465393790    0,3139850826188970
     6,738186157517900    2,7757397177143100
     6,911455847255370    4,0068153592092900
     5,268019093078760    4,4276954234586400
     6,743436754176610    2,8182463766083400
     6,496658711217180    0,8235185422732150
     5,987350835322200    0,0603207272932587
     6,097613365155130   -0,3353960795432300
     7,137231503579950    4,6948819791389700
     6,570167064439140    1,3854418912529800
     5,756324582338900    1,6279572509748800
     5,661813842482100    2,3915751921824700
     6,465155131264920    0,6040747227260870
     5,913842482100240    0,4734554954329550
     6,769689737470170    3,0274939699536600
     5,814081145584730    1,1748693599302300
     7,037470167064440    4,5495789721897200
     5,136754176610980    4,2976446161064200
     7,079474940334130    4,6432670437858500
     5,115751789976130    4,2343552633494900
     5,199761336515510    4,4181472967340700
     6,407398568019090    0,2455542875646040
     6,150119331742240   -0,4152884882215120
     6,517661097852030    0,9777058931578780
     5,352028639618140    4,2674543240563100
     5,898090692124100    0,5748457567431500
     6,160620525059670   -0,4223833796971170
     6,995465393794750    4,4104227520674300
     5,693317422434370    2,1375451869472400
     5,142004773269690    4,3116935921684700
     5,567303102625300    3,1173108775121100
     5,110501193317420    4,2167821486122900
     5,236515513126490    4,4390578162703200
     5,667064439140810    2,3494562237344200
     5,887589498806680    0,6446464785652180
     6,480906921241050    0,7119055416678370
     5,688066825775660    2,1800597228703000
     7,252744630071600    4,5278035129009700
     6,554415274463010    1,2602389951225500
     6,118615751789980   -0,3761635721880330
     5,488544152744630    3,6413778249033000
     6,081861575179000   -0,2972527785376200
     5,961097852028640    0,1956735861216850
     5,126252983293560    4,2674099127392800
     6,748687350835320    2,8605506040210000
     6,092362768496420   -0,3233961922654640
     6,433651551312650    0,4008926026413720
     5,709069212410500    2,0098124640167700
     6,039856801909310   -0,1647590705623290
     5,205011933174220    4,4233840419835000
     5,178758949880670    4,3897468190869800
     5,147255369928400    4,3250249337601400
     6,370644391408110    0,0517200555968298
     6,685680190930790    2,3423303390693700
     5,997852028639620    0,0102963396386673
     6,218377088305490   -0,4078050805717750
     5,640811455847260    2,5587441441136300
     6,601670644391410    1,6414865026410600
     6,890453460620520    3,8824951897092000
     6,927207637231500    4,0942795109803800
     6,806443914081140    3,3090093896032900
     7,189737470167060    4,6631119166925600
     6,223627684964200   -0,4019855031978680
     5,415035799522670    4,0300161081299400
     5,436038186157520    3,9304325084708900
     6,228878281622910   -0,3954211053251110
     5,373031026252980    4,1989476969269000
     5,845584725536990    0,9396252162592960
     6,790692124105010    3,1902100594085100
     6,633174224343670    1,9027720093651900
     6,123866348448690   -0,3845310499063490
     5,168257756563250    4,3711018317908200
     6,696181384248210    2,4299185151335600
